Date,CP,Sentiment,Volume,Interest_Rate,Inflation_Rate
2016-11-15,2180.39,0.07021905295550823,4548110000.0,0.41,1.7
2016-11-16,2176.94,-0.48615339770913124,3847900000.0,0.41,1.7
2016-11-17,2187.12,0.12937086696426073,3811730000.0,0.41,1.7
2016-11-18,2181.9,-0.007714429870247841,3580900000.0,0.41,1.7
2016-11-21,2198.18,0.05414888573189577,3611500000.0,0.41,1.7
2016-11-22,2202.94,0.26290075574070215,3960520000.0,0.41,1.7
2016-11-23,2204.72,-0.006239864354332288,3419850000.0,0.41,1.7
2016-11-25,2213.35,-0.09683367982506752,1584590000.0,0.41,1.7
2016-11-28,2201.72,0.045363002456724644,3515100000.0,0.41,1.7
2016-11-29,2204.66,-0.935742286965251,3709190000.0,0.41,1.7
2016-11-30,2198.81,-0.17694355957210064,5538400000.0,0.41,1.7
2016-12-01,2191.08,0.28313188068568707,5067470000.0,0.54,2.1
2016-12-02,2191.95,0.04011670360341668,3782370000.0,0.54,2.1
2016-12-05,2204.71,-0.09200601913034916,3898530000.0,0.54,2.1
2016-12-06,2212.23,-0.34320804197341204,3857290000.0,0.54,2.1
2016-12-07,2241.35,0.2211275533773005,4504070000.0,0.54,2.1
2016-12-08,2246.19,0.0629673432558775,4203270000.0,0.54,2.1
2016-12-09,2259.53,-0.07747257128357887,3886460000.0,0.54,2.1
2016-12-12,2256.96,-0.07432002667337656,4038850000.0,0.54,2.1
2016-12-13,2271.72,0.031825477723032236,3875630000.0,0.54,2.1
2016-12-14,2253.28,0.08127136267721653,4409670000.0,0.54,2.1
2016-12-15,2262.03,-0.4820985705591738,4173360000.0,0.54,2.1
2016-12-16,2258.07,-0.0868591102771461,5928980000.0,0.54,2.1
2016-12-19,2262.53,0.1747185222338885,3252840000.0,0.54,2.1
2016-12-20,2270.76,-0.9597238227725029,3306250000.0,0.54,2.1
2016-12-21,2265.18,0.31035150152941543,2854880000.0,0.54,2.1
2016-12-22,2260.96,0.04273460805416107,2880670000.0,0.54,2.1
2016-12-23,2263.79,0.021163501776754856,2021230000.0,0.54,2.1
2016-12-27,2268.88,-0.2549414311846097,1989730000.0,0.54,2.1
2016-12-28,2249.92,-0.2555780978873372,2402750000.0,0.54,2.1
2016-12-29,2249.26,-0.047338180243968964,2338700000.0,0.54,2.1
2016-12-30,2238.83,0.37295609557380277,2671550000.0,0.54,2.1
2017-01-03,2257.83,-0.038689252687618136,3773010000.0,0.65,1.9
2017-01-04,2270.75,0.18694696091115476,3768890000.0,0.65,1.9
2017-01-05,2269.0,0.22952002193778753,3785080000.0,0.65,1.9
2017-01-06,2276.98,0.707541024312377,3342080000.0,0.65,1.9
2017-01-10,2268.9,0.08309434540569782,3640560000.0,0.65,1.9
2017-01-11,2275.32,-0.1431407814845443,3625080000.0,0.65,1.9
2017-01-12,2270.44,-0.0032097622752189636,3466220000.0,0.65,1.9
2017-01-13,2274.64,-0.009287990629673004,3090680000.0,0.65,1.9
2017-01-17,2267.89,0.07662052661180496,3586950000.0,0.65,1.9
2017-01-18,2271.89,0.14715780057013034,3317670000.0,0.65,1.9
2017-01-19,2263.69,0.3692677151411772,3168390000.0,0.65,1.9
2017-01-20,2271.31,0.1468252271413803,3536850000.0,0.65,1.9
2017-01-23,2265.2,-0.18926597386598587,3155240000.0,0.65,1.9
2017-01-24,2280.07,-0.5670179712275664,3816950000.0,0.65,1.9
2017-01-25,2298.37,0.18567623049020768,3849340000.0,0.65,1.9
2017-01-26,2296.68,-0.03819856746122241,3611510000.0,0.65,1.9
2017-01-27,2294.69,-0.01984097808599472,3137420000.0,0.65,1.9
2017-01-31,2278.87,-0.0827020766834418,4089730000.0,0.65,1.9
2017-02-01,2279.55,-0.2899342989549041,3919190000.0,0.66,2.7
2017-02-02,2280.85,0.3021929934620857,3809760000.0,0.66,2.7
2017-02-03,2297.42,-0.42329131811857224,3605970000.0,0.66,2.7
2017-02-06,2292.56,0.01606424804776907,3112390000.0,0.66,2.7
2017-02-07,2293.08,0.02078194636851549,3452460000.0,0.66,2.7
2017-02-08,2294.67,-0.4383742017671466,3611950000.0,0.66,2.7
2017-02-09,2307.87,0.06341454684734345,3681600000.0,0.66,2.7
2017-02-10,2316.1,-0.06748924683779478,3496600000.0,0.66,2.7
2017-02-13,2328.25,-0.01697695255279541,3352370000.0,0.66,2.7
2017-02-14,2337.58,-0.06403179839253426,3528040000.0,0.66,2.7
2017-02-15,2349.25,0.21926260273903608,3785870000.0,0.66,2.7
2017-02-16,2347.22,0.002566300332546234,3675900000.0,0.66,2.7
2017-02-17,2351.16,0.2755656037479639,3516830000.0,0.66,2.7
2017-02-21,2365.38,0.2153046652674675,3587520000.0,0.66,2.7
2017-02-22,2362.82,0.10619273874908686,3473170000.0,0.66,2.7
2017-02-23,2363.81,0.03676541522145271,4021770000.0,0.66,2.7
2017-02-24,2367.34,0.028333733789622784,3832410000.0,0.66,2.7
2017-02-27,2369.75,-0.3992745454112689,3584680000.0,0.66,2.7
2017-02-28,2363.64,0.0899859219789505,4212460000.0,0.66,2.7
2017-03-01,2395.96,-0.16581740975379944,4347630000.0,0.79,2.4
2017-03-03,2383.12,-0.05588622950017452,3556670000.0,0.79,2.4
2017-03-06,2375.31,-0.28027788052956265,3251800000.0,0.79,2.4
2017-03-07,2368.39,-0.07312277867458761,3526300000.0,0.79,2.4
2017-03-08,2362.98,-0.012338803336024284,3814080000.0,0.79,2.4
2017-03-09,2364.87,-0.14829484233632684,3718450000.0,0.79,2.4
2017-03-10,2372.6,0.03089514560997486,3434400000.0,0.79,2.4
2017-03-13,2373.47,-0.006686268933117389,3166650000.0,0.79,2.4
2017-03-14,2365.45,-0.7193607507894436,3173760000.0,0.79,2.4
2017-03-16,2381.38,-0.13808316085487604,3368880000.0,0.79,2.4
2017-03-17,2378.25,-0.19020296322802702,5179820000.0,0.79,2.4
2017-03-20,2373.47,0.1325127761811018,3061560000.0,0.79,2.4
2017-03-21,2344.02,-0.6463752528652549,4278890000.0,0.79,2.4
2017-03-22,2348.45,-0.6765989377163351,3575160000.0,0.79,2.4
2017-03-23,2345.96,0.007544234395027161,3262400000.0,0.79,2.4
2017-03-24,2343.98,-0.5332956984639168,2978530000.0,0.79,2.4
2017-03-27,2341.59,-0.13807838619686663,3242300000.0,0.79,2.4
2017-03-28,2358.57,-0.08424016833305359,3369120000.0,0.79,2.4
2017-03-29,2361.13,0.06781623073454414,3107670000.0,0.79,2.4
2017-03-30,2368.06,0.01186521165072918,3159680000.0,0.79,2.4
2017-03-31,2362.72,-0.7675941064953804,3356740000.0,0.79,2.4
2017-04-03,2358.84,-0.3905720415835579,3418730000.0,0.9,2.2
2017-04-04,2360.16,0.07438246230594814,3208340000.0,0.9,2.2
2017-04-05,2352.95,-0.2211335048611675,3780650000.0,0.9,2.2
2017-04-06,2357.49,-0.32294177170842886,3203250000.0,0.9,2.2
2017-04-07,2355.54,-0.020930799345175426,3054700000.0,0.9,2.2
2017-04-10,2357.16,0.17690166582663855,2792570000.0,0.9,2.2
2017-04-11,2353.78,0.2087158476933837,3120900000.0,0.9,2.2
2017-04-12,2344.93,-0.17290968541055918,3201300000.0,0.9,2.2
2017-04-13,2328.95,0.04226638353429735,3146380000.0,0.9,2.2
2017-04-17,2349.01,0.0550898527726531,2826890000.0,0.9,2.2
2017-04-18,2342.19,-0.19394680252298713,3272210000.0,0.9,2.2
2017-04-19,2338.17,0.025468438863754272,3521160000.0,0.9,2.2
2017-04-20,2355.84,0.18974436447024345,3648990000.0,0.9,2.2
2017-04-21,2348.69,-0.36004260554909706,3524160000.0,0.9,2.2
2017-04-24,2374.15,0.49168321521331865,3711170000.0,0.9,2.2
2017-04-25,2388.61,-0.3947494179010391,4005820000.0,0.9,2.2
2017-04-26,2387.45,-0.04881645515561104,4111350000.0,0.9,2.2
2017-04-27,2388.77,-0.2397567331790924,4099940000.0,0.9,2.2
2017-04-28,2384.2,0.14389799279160798,3721350000.0,0.9,2.2
2017-05-02,2391.17,-0.09377946083744367,3861360000.0,0.91,1.9
2017-05-03,2388.13,-0.029178825207054615,3896760000.0,0.91,1.9
2017-05-04,2389.52,0.42539702262729406,4367860000.0,0.91,1.9
2017-05-05,2399.29,-0.01884396653622389,3543240000.0,0.91,1.9
2017-05-08,2399.38,0.05018160678446293,3429990000.0,0.91,1.9
2017-05-09,2396.92,0.21242763971289,3657840000.0,0.91,1.9
2017-05-10,2399.63,-0.03523352788761258,3649370000.0,0.91,1.9
2017-05-11,2394.44,-0.27503688633441925,3727710000.0,0.91,1.9
2017-05-12,2390.9,-0.02324806898832321,3304620000.0,0.91,1.9
2017-05-15,2402.32,-0.4339701533317566,3490080000.0,0.91,1.9
2017-05-16,2400.67,0.012276015942916274,3421810000.0,0.91,1.9
2017-05-17,2357.03,-0.2284009407407471,4164760000.0,0.91,1.9
2017-05-18,2365.72,-0.23715399081508318,4319440000.0,0.91,1.9
2017-05-22,2394.02,-0.009794176556169987,3176580000.0,0.91,1.9
2017-05-23,2398.42,-0.055850924924016,3216560000.0,0.91,1.9
2017-05-24,2404.39,0.04922992289066315,3389240000.0,0.91,1.9
2017-05-30,2412.91,0.2633194476366043,3205860000.0,0.91,1.9
2017-05-31,2411.8,-0.06751438913245995,4518040000.0,0.91,1.9
2017-06-01,2430.06,0.07082709204405546,3860620000.0,1.04,1.6
2017-06-02,2439.07,-0.5241138854374489,3465500000.0,1.04,1.6
2017-06-05,2436.1,-0.32812794111669064,2916720000.0,1.04,1.6
2017-06-07,2433.14,-0.22415131656453013,3576220000.0,1.04,1.6
2017-06-08,2433.79,0.03731884155422449,3735980000.0,1.04,1.6
2017-06-09,2431.77,0.013367028906941414,4029860000.0,1.04,1.6
2017-06-12,2429.39,-0.16032073631261787,4031840000.0,1.04,1.6
2017-06-13,2440.35,0.039415104780346155,3278240000.0,1.04,1.6
2017-06-14,2437.92,0.46185359731316566,3558640000.0,1.04,1.6
2017-06-15,2432.46,0.002458527684211731,3371980000.0,1.04,1.6
2017-06-16,2433.15,-0.17110117059201002,5299380000.0,1.04,1.6
2017-06-19,2453.46,0.11938544921576977,3271480000.0,1.04,1.6
2017-06-20,2437.03,-0.001824590687950452,3422700000.0,1.04,1.6
2017-06-21,2435.61,0.02788725309073925,3599190000.0,1.04,1.6
2017-06-22,2434.5,-0.04606576170772314,3477250000.0,1.04,1.6
2017-06-23,2438.3,-0.1229914859868586,5282460000.0,1.04,1.6
2017-06-26,2439.07,0.05676821433007717,3243660000.0,1.04,1.6
2017-06-27,2419.38,0.2662366393953562,3564770000.0,1.04,1.6
2017-06-28,2440.69,-0.7675585355609655,3479980000.0,1.04,1.6
2017-06-29,2419.7,-0.206116535468027,3869560000.0,1.04,1.6
2017-06-30,2423.41,0.022636400535702705,3366030000.0,1.04,1.6
2017-07-03,2429.01,0.3771988730877638,1901480000.0,1.15,1.7
2017-07-05,2432.54,0.0291462989213566,3368150000.0,1.15,1.7
2017-07-06,2409.75,-0.1526885312050581,3368710000.0,1.15,1.7
2017-07-07,2425.18,0.10678753489628434,2929390000.0,1.15,1.7
2017-07-10,2427.43,-0.11400370746850967,3009880000.0,1.15,1.7
2017-07-11,2425.53,0.22378437127918005,3108800000.0,1.15,1.7
2017-07-12,2443.25,-0.1301229273279508,3176900000.0,1.15,1.7
2017-07-13,2447.83,0.01985400915145874,3068510000.0,1.15,1.7
2017-07-14,2459.27,-0.07625920977443457,2738460000.0,1.15,1.7
2017-07-17,2459.14,-0.14159538224339485,2800580000.0,1.15,1.7
2017-07-18,2460.61,-0.960189894773066,2974090000.0,1.15,1.7
2017-07-19,2473.83,0.17608756199479103,3063810000.0,1.15,1.7
2017-07-20,2473.45,-0.0920463927090168,3223820000.0,1.15,1.7
2017-07-24,2469.91,-0.025661705061793327,3019920000.0,1.15,1.7
2017-07-25,2477.13,0.4272714499384165,4116360000.0,1.15,1.7
2017-07-26,2477.83,-0.05989564210176468,3597830000.0,1.15,1.7
2017-07-27,2475.42,0.19613244477659464,4035740000.0,1.15,1.7
2017-07-28,2472.1,0.08769170707091689,3302850000.0,1.15,1.7
2017-07-31,2470.3,0.008563671881953875,3475930000.0,1.15,1.7
2017-08-01,2476.35,-0.3065660600550473,3470260000.0,1.16,1.9
2017-08-02,2477.57,-0.046062464825809,3487150000.0,1.16,1.9
2017-08-03,2472.16,0.10464458353817463,3662410000.0,1.16,1.9
2017-08-04,2476.83,-0.09072098508477211,3239980000.0,1.16,1.9
2017-08-07,2480.91,-0.010699678212404251,2935130000.0,1.16,1.9
2017-08-08,2474.92,-0.30741703771054746,3347480000.0,1.16,1.9
2017-08-09,2474.02,-0.11818581782281398,3310960000.0,1.16,1.9
2017-08-10,2438.21,0.02793463645502925,3635820000.0,1.16,1.9
2017-08-14,2465.84,0.0652460684068501,2824320000.0,1.16,1.9
2017-08-16,2468.11,0.31851558154448867,2956570000.0,1.16,1.9
2017-08-17,2430.01,-0.2009934889152646,3164950000.0,1.16,1.9
2017-08-18,2425.55,-0.42202347330749035,3426970000.0,1.16,1.9
2017-08-21,2428.37,0.13759075198322535,2803650000.0,1.16,1.9
2017-08-22,2452.51,-0.26625105063430965,2780990000.0,1.16,1.9
2017-08-23,2444.04,0.30444553680717945,2796950000.0,1.16,1.9
2017-08-24,2438.97,-0.3429822970647365,2849680000.0,1.16,1.9
2017-08-28,2444.24,-0.27626296821981666,2682920000.0,1.16,1.9
2017-08-30,2457.59,0.09268496930599213,2637780000.0,1.16,1.9
2017-08-31,2471.65,-0.22234190627932549,3353860000.0,1.16,1.9
2017-09-01,2476.55,-0.9133615307509899,2712780000.0,1.15,2.2
2017-09-05,2457.85,-0.056370774284005165,3502190000.0,1.15,2.2
2017-09-06,2465.54,0.0354485798937579,3400200000.0,1.15,2.2
2017-09-07,2465.1,-0.09944605827331543,3365780000.0,1.15,2.2
2017-09-08,2461.43,0.053175137005746366,3308360000.0,1.15,2.2
2017-09-11,2488.11,0.8847222067415714,3293460000.0,1.15,2.2
2017-09-12,2496.48,0.28056692021588486,3234280000.0,1.15,2.2
2017-09-13,2498.37,0.5431079268455505,3371370000.0,1.15,2.2
2017-09-14,2495.62,0.833239165134728,3422470000.0,1.15,2.2
2017-09-15,2500.23,-0.41773216100409627,4862970000.0,1.15,2.2
2017-09-18,2503.87,-0.43107596784830093,3204700000.0,1.15,2.2
2017-09-19,2506.65,0.49147684732452035,3253760000.0,1.15,2.2
2017-09-20,2508.24,0.4822751637548208,3584570000.0,1.15,2.2
2017-09-21,2500.6,-0.8546325750648975,2965590000.0,1.15,2.2
2017-09-22,2502.22,-0.18754614181816578,2877980000.0,1.15,2.2
2017-09-25,2496.66,-0.921965915709734,3314530000.0,1.15,2.2
2017-09-26,2496.84,-0.3605446172878146,3070770000.0,1.15,2.2
2017-09-27,2507.04,-0.128907323256135,3485070000.0,1.15,2.2
2017-09-28,2510.06,0.8797466531395912,3173030000.0,1.15,2.2
2017-09-29,2519.36,0.40191423799842596,3220260000.0,1.15,2.2
2017-10-02,2529.12,-0.5049635088071227,3226370000.0,1.15,2.0
2017-10-03,2534.58,0.1075642357269923,3073480000.0,1.15,2.0
2017-10-04,2537.74,-0.27126435190439224,3020770000.0,1.15,2.0
2017-10-05,2552.07,0.8641485907137394,3059730000.0,1.15,2.0
2017-10-06,2549.33,-0.02267273608595133,2898270000.0,1.15,2.0
2017-10-09,2544.73,0.15001224974791208,2486940000.0,1.15,2.0
2017-10-10,2550.64,-0.07977477414533496,2962610000.0,1.15,2.0
2017-10-11,2555.24,0.06363129010424018,2991320000.0,1.15,2.0
2017-10-12,2550.93,-0.004456420429050922,3157280000.0,1.15,2.0
2017-10-13,2553.17,-0.4729329524561763,3150470000.0,1.15,2.0
2017-10-16,2557.64,-0.23828348920991024,2918030000.0,1.15,2.0
2017-10-17,2559.36,-0.031269202940166,2901890000.0,1.15,2.0
2017-10-18,2561.26,0.5966613329946995,2999320000.0,1.15,2.0
2017-10-19,2562.1,-0.2671359973028302,3019520000.0,1.15,2.0
2017-10-20,2575.21,-0.07988594379276037,3394450000.0,1.15,2.0
2017-10-23,2564.98,-0.035771037762363754,3214470000.0,1.15,2.0
2017-10-24,2569.13,-0.32340296879410746,3435660000.0,1.15,2.0
2017-10-25,2557.15,0.035019919741898775,3885470000.0,1.15,2.0
2017-10-27,2581.07,0.10394320636987686,3896100000.0,1.15,2.0
2017-10-30,2572.83,-0.459558280184865,3660230000.0,1.15,2.0
2017-10-31,2575.26,0.02823540351043145,3844420000.0,1.15,2.0
2017-11-01,2579.36,0.01237139105796814,3841200000.0,1.16,2.2
2017-11-02,2579.85,-0.15281262807548046,4050140000.0,1.16,2.2
2017-11-03,2587.84,-0.4665730958804488,3568710000.0,1.16,2.2
2017-11-06,2591.13,0.18804943255547965,3541970000.0,1.16,2.2
2017-11-07,2590.64,-0.3333210072790583,3815190000.0,1.16,2.2
2017-11-08,2594.38,-0.00020127324387431145,3898450000.0,1.16,2.2
2017-11-09,2584.62,0.20833216918011507,3844100000.0,1.16,2.2
2017-11-10,2582.3,0.3948964700102806,3489740000.0,1.16,2.2
2017-11-13,2584.84,-0.3658093909422557,3405200000.0,1.16,2.2
2017-11-14,2578.87,-0.09241073615849019,3643580000.0,1.16,2.2
2017-11-15,2564.62,-0.14092203602194786,3586590000.0,1.16,2.2
2017-11-16,2585.64,0.2898237720752756,3329730000.0,1.16,2.2
2017-11-20,2582.14,-0.011486308028300604,3023940000.0,1.16,2.2
2017-11-21,2599.03,-0.21026923942069212,3351230000.0,1.16,2.2
2017-11-22,2597.08,-0.03189909644424915,2764110000.0,1.16,2.2
2017-11-24,2602.42,-0.059059880673885345,1385890000.0,1.16,2.2
2017-11-29,2626.07,0.5872252664218346,4090630000.0,1.16,2.2
2017-11-30,2647.58,0.13910149689763784,4965700000.0,1.16,2.2
2017-12-04,2639.44,-0.006591159850358963,4025840000.0,1.3,2.1
2017-12-05,2629.57,0.01571807637810707,3547570000.0,1.3,2.1
2017-12-06,2629.27,-0.04142482578754425,3253080000.0,1.3,2.1
2017-12-07,2636.98,0.3309210198931396,3297060000.0,1.3,2.1
2017-12-08,2651.5,-0.032120650013287864,3126750000.0,1.3,2.1
2017-12-11,2659.99,-0.0740376056637615,3141480000.0,1.3,2.1
2017-12-18,2690.16,0.06093698926270008,3727770000.0,1.3,2.1
2017-12-19,2681.47,-0.004362389910966158,3407680000.0,1.3,2.1
2017-12-20,2679.25,-0.03199875121936202,3246230000.0,1.3,2.1
2017-12-21,2684.57,0.41013297950848937,3293130000.0,1.3,2.1
2017-12-22,2683.34,-0.2392941660558184,2401030000.0,1.3,2.1
2017-12-26,2680.5,0.28198859964807826,1970660000.0,1.3,2.1
2017-12-27,2682.62,0.682691290974617,2202900000.0,1.3,2.1
2017-12-28,2687.54,-0.14796868696187934,2174890000.0,1.3,2.1
2017-12-29,2673.61,0.24202970104912916,2447760000.0,1.3,2.1
2018-01-02,2695.81,0.31974712055590415,3397430000.0,1.41,2.1
2018-01-03,2713.06,0.2074987723802527,3544030000.0,1.41,2.1
2018-01-04,2723.99,-0.12437989935278893,3697340000.0,1.41,2.1
2018-01-05,2743.15,0.14617449045181274,3239280000.0,1.41,2.1
2018-01-08,2747.71,0.12919204961508512,3246160000.0,1.41,2.1
2018-01-09,2751.29,0.5282579958438873,3467460000.0,1.41,2.1
2018-01-10,2748.23,0.1704922802746296,3579900000.0,1.41,2.1
2018-01-12,2786.24,-0.15781904632846513,3587220000.0,1.41,2.1
2018-01-16,2776.42,0.25599823240190744,4362880000.0,1.41,2.1
2018-01-17,2802.56,0.268415713061889,3790340000.0,1.41,2.1
2018-01-18,2798.03,0.3489924408495426,3703300000.0,1.41,2.1
2018-01-19,2810.3,0.011360724767049154,3724230000.0,1.41,2.1
2018-01-22,2832.97,-0.04581400208796064,3489480000.0,1.41,2.1
2018-01-23,2839.13,0.2778221042826772,3541140000.0,1.41,2.1
2018-01-24,2837.54,0.04395782947540283,4079270000.0,1.41,2.1
2018-01-25,2839.25,0.06385472882539034,3873100000.0,1.41,2.1
2018-01-26,2872.87,0.154096908091257,3474680000.0,1.41,2.1
2018-01-29,2853.53,0.009810213930904865,3587420000.0,1.41,2.1
2018-01-30,2822.43,-0.35334467169429573,4012070000.0,1.41,2.1
2018-01-31,2823.81,-0.011941989262898764,4276270000.0,1.41,2.1
2018-02-01,2821.98,0.040197049453854564,3977380000.0,1.42,2.2
2018-02-02,2762.13,-0.2245984986158354,4340220000.0,1.42,2.2
2018-02-05,2648.94,-0.8093803988303989,5310840000.0,1.42,2.2
2018-02-06,2695.14,-0.13865728924671808,5917350000.0,1.42,2.2
2018-02-07,2681.66,-0.39159341249614954,4646300000.0,1.42,2.2
2018-02-08,2581.0,-0.35971999471075833,5333840000.0,1.42,2.2
2018-02-09,2619.55,-0.3257267313698928,5690110000.0,1.42,2.2
2018-02-12,2656.0,-0.06758141967778404,4069220000.0,1.42,2.2
2018-02-13,2662.94,-0.22715901459256807,3503540000.0,1.42,2.2
2018-02-14,2698.63,0.8275945745408535,4011940000.0,1.42,2.2
2018-02-15,2731.2,0.47756579630076884,3696140000.0,1.42,2.2
2018-02-16,2732.22,-0.12108470196835697,3646920000.0,1.42,2.2
2018-02-20,2716.26,-0.3461980135180056,3646920000.0,1.42,2.2
2018-02-21,2701.33,-0.06452730670571327,3789040000.0,1.42,2.2
2018-02-22,2703.96,-0.24670382216572762,3720620000.0,1.42,2.2
2018-02-23,2747.3,0.10230105090886354,3200360000.0,1.42,2.2
2018-02-26,2779.6,0.09287635376676917,3436590000.0,1.42,2.2
2018-02-27,2744.28,-0.5552911572158337,3752070000.0,1.42,2.2
2018-02-28,2713.83,-0.2266471643000841,4244570000.0,1.42,2.2
2018-03-01,2677.67,0.37742544524371624,4514490000.0,1.51,2.4
2018-03-02,2691.25,-0.49782135896384716,3891250000.0,1.51,2.4
2018-03-05,2720.94,0.011228613555431366,3733640000.0,1.51,2.4
2018-03-06,2728.12,-0.05110369808971882,3389030000.0,1.51,2.4
2018-03-07,2726.8,-0.2959375139325857,3406690000.0,1.51,2.4
2018-03-08,2738.97,-0.1774633772050341,3206040000.0,1.51,2.4
2018-03-09,2786.57,-0.0855373206237952,3376870000.0,1.51,2.4
2018-03-12,2783.02,-0.1598861537873745,3216960000.0,1.51,2.4
2018-03-13,2765.31,-0.03308655344881117,3324290000.0,1.51,2.4
2018-03-14,2749.48,-0.27708722340563935,3394630000.0,1.51,2.4
2018-03-15,2747.33,-0.04951709508895874,3543710000.0,1.51,2.4
2018-03-16,2752.01,-0.2013704627752304,5429140000.0,1.51,2.4
2018-03-19,2712.92,-0.4296711841598153,3327460000.0,1.51,2.4
2018-03-20,2716.94,0.04993726002673308,3272590000.0,1.51,2.4
2018-03-21,2711.93,0.1385207287967205,3434780000.0,1.51,2.4
2018-03-22,2643.69,0.06568915396928787,3765460000.0,1.51,2.4
2018-03-23,2588.26,-0.6145762205123901,3829380000.0,1.51,2.4
2018-03-26,2658.55,-0.021781253317991894,3538080000.0,1.51,2.4
2018-03-27,2612.62,0.058540433179587126,3761320000.0,1.51,2.4
2018-03-28,2605.0,-0.6040580729022622,3875720000.0,1.51,2.4
2018-03-29,2640.87,-0.03540905215777457,3572360000.0,1.51,2.4
2018-04-02,2581.88,-0.370192785281688,3635780000.0,1.69,2.5
2018-04-03,2614.45,0.11897331289947033,3395840000.0,1.69,2.5
2018-04-04,2644.69,-0.03475081827491522,3369230000.0,1.69,2.5
2018-04-05,2662.84,0.5939189018681645,3230430000.0,1.69,2.5
2018-04-06,2604.47,-0.27850984781980515,3312390000.0,1.69,2.5
2018-04-09,2613.16,0.06967076969643433,3076140000.0,1.69,2.5
2018-04-10,2656.87,0.05833193752914667,3579130000.0,1.69,2.5
2018-04-11,2642.19,-0.3966309311799705,3054520000.0,1.69,2.5
2018-04-12,2663.99,0.0003839321434497833,3045330000.0,1.69,2.5
2018-04-13,2656.3,0.23070798317591348,2988540000.0,1.69,2.5
2018-04-16,2677.84,0.33818772885327536,3020740000.0,1.69,2.5
2018-04-17,2706.39,-0.031002727570012212,3286190000.0,1.69,2.5
2018-04-18,2708.64,0.012248330439130465,3412030000.0,1.69,2.5
2018-04-19,2693.13,-0.009401604533195496,3375120000.0,1.69,2.5
2018-04-23,2670.29,0.2655111315349738,3030390000.0,1.69,2.5
2018-04-24,2634.56,-0.16465726432700953,3716020000.0,1.69,2.5
2018-04-25,2639.4,-0.14113459158688785,3563680000.0,1.69,2.5
2018-04-26,2666.94,-0.22335034608840942,3690920000.0,1.69,2.5
2018-04-27,2669.91,-0.27494507903854054,3234510000.0,1.69,2.5
2018-04-30,2648.05,-0.0996790723875165,3749510000.0,1.69,2.5
2018-05-01,2654.8,0.07565074600279331,3562820000.0,1.7,2.8
2018-05-02,2635.67,-0.19758775271475315,4047020000.0,1.7,2.8
2018-05-03,2629.73,0.00022953166626393795,3867530000.0,1.7,2.8
2018-05-04,2663.42,0.002644822932779789,3335260000.0,1.7,2.8
2018-05-07,2672.63,-0.01387017716964086,3266810000.0,1.7,2.8
2018-05-08,2671.92,0.14854437112808228,3745100000.0,1.7,2.8
2018-05-09,2697.79,-0.17038581892848015,3913650000.0,1.7,2.8
2018-05-10,2723.07,-0.4422883717343211,3380640000.0,1.7,2.8
2018-05-11,2727.72,0.42426773393526673,2874850000.0,1.7,2.8
2018-05-14,2730.13,-0.03656518110074103,2994360000.0,1.7,2.8
2018-05-15,2711.45,-0.9353837687522173,3291190000.0,1.7,2.8
2018-05-16,2722.46,-0.005491321596006553,3248480000.0,1.7,2.8
2018-05-17,2720.13,-0.15509855607524514,3478150000.0,1.7,2.8
2018-05-18,2712.97,0.16840356215834618,3383270000.0,1.7,2.8
2018-05-21,2733.01,-0.020926726050674915,3053480000.0,1.7,2.8
2018-05-22,2724.44,0.05030528679490089,3384140000.0,1.7,2.8
2018-05-23,2733.29,0.04033482261002064,3333160000.0,1.7,2.8
2018-05-24,2727.76,-0.14959107618778944,3285750000.0,1.7,2.8
2018-05-25,2721.33,0.38876644149422646,3015260000.0,1.7,2.8
2018-05-29,2689.86,-0.09067724226042628,3743310000.0,1.7,2.8
2018-05-30,2724.01,0.47530560195446014,3566490000.0,1.7,2.8
2018-05-31,2705.27,-0.6969642862677574,4241100000.0,1.7,2.8
2018-06-01,2734.62,0.21626716293394566,3694310000.0,1.82,2.9
2018-06-04,2746.87,0.1535195621351401,3410090000.0,1.82,2.9
2018-06-05,2748.8,0.18333085409055153,3523550000.0,1.82,2.9
2018-06-06,2772.35,0.009497053921222687,3662780000.0,1.82,2.9
2018-06-07,2770.37,0.4287372687831521,3742080000.0,1.82,2.9
2018-06-08,2779.03,0.291410080390051,3138850000.0,1.82,2.9
2018-06-11,2782.0,0.022595064714550972,3262130000.0,1.82,2.9
2018-06-12,2786.85,-0.009970910381525755,3435700000.0,1.82,2.9
2018-06-13,2775.63,0.21869814046658576,3820770000.0,1.82,2.9
2018-06-14,2782.49,0.0315445763990283,3540930000.0,1.82,2.9
2018-06-15,2779.66,-0.3432827240321785,5451990000.0,1.82,2.9
2018-06-18,2773.75,-0.3191324196135004,3316120000.0,1.82,2.9
2018-06-19,2762.59,-0.29999195458367467,3671160000.0,1.82,2.9
2018-06-20,2767.32,0.013036341220140458,3332140000.0,1.82,2.9
2018-06-21,2749.76,-0.022681837901473045,3336580000.0,1.82,2.9
2018-06-22,2754.88,0.42688765097409487,5468110000.0,1.82,2.9
2018-06-25,2717.07,-0.00617329403758049,3663280000.0,1.82,2.9
2018-06-26,2723.06,0.6728606075048447,3568900000.0,1.82,2.9
2018-06-27,2699.63,-0.02197210801144441,3803990000.0,1.82,2.9
2018-06-28,2716.31,-0.18479522364214063,3461100000.0,1.82,2.9
